Time,PM1,PM2.5,PM10,Temperature,Humidity,Pressure,Altitude
0.37939023971557617,0,0,0,33.9024609375,100,690.817393097857,3116.3869722155296
1.3927271366119385,0,0,0,26.506171875,43.60182918071973,1004.7086968730832,71.35611611567431
2.405068874359131,0,0,0,26.459296875,43.51960056373338,1004.712277170198,71.32610271739185
3.41640305519104,0,0,0,26.4278515625,43.35662644436963,1004.7166485940933,71.28945747209039
4.427572011947632,0,0,0,26.40734375,43.16563137756469,1004.7076108622728,71.36522009091367
5.438999652862549,0,0,0,26.3938671875,42.92272330578369,1004.7030552383492,71.40340974913515
6.452178001403809,0,0,0,26.3872265625,42.6868315339663,1004.7026657801077,71.406674572359
7.465190649032593,0,0,0,26.3825390625,42.498431149358865,1004.7037138351325,71.39788874345976
8.478357076644897,0,0,0,26.3813671875,42.3692636272651,1004.7139243633284,71.31229443340278
9.491475582122803,0,0,0,26.3813671875,42.304784035859356,1004.7208450832902,71.25427880975793
10.504713535308838,0,0,0,26.3825390625,42.246320878059905,1004.7279363971261,71.19483345232673
11.517873048782349,0,0,0,26.383515625,42.205426456144856,1004.7329807480394,71.15254766669487
12.530921220779419,0,0,0,26.3844921875,42.158686287794836,1004.7449458692677,71.0522471340175
13.54403305053711,0,0,0,26.385078125,42.12362307523299,1004.7458962694795,71.04428021503995
14.557039022445679,0,0,0,26.38703125,42.059458963078846,1004.7404132887798,71.09024247624109
15.570068836212158,0,0,0,26.391328125,41.97218620825755,1004.7491130505966,71.01731495220962
16.583117961883545,0,0,0,26.3950390625,41.87904612159586,1004.7447509210589,71.05388132694287
17.596161365509033,0,0,0,26.4001171875,41.77442634180319,1004.7477969270024,71.02834759327585
18.609169721603394,0,0,0,26.403046875,41.68714604401462,1004.7473581346111,71.03202585146033
19.623780488967896,0,0,0,26.40734375,41.58255691611249,1004.7508670972857,71.002611360785
20.638403177261353,0,0,0,26.41203125,41.4722444647366,1004.7532793456348,70.9823903171724
21.651775360107422,0,0,0,26.4169140625,41.37951011618493,1004.7594688742323,70.93050581947303
22.664888620376587,0,0,0,26.4208203125,41.30419397802831,1004.753692709791,70.97892523236462
23.677950382232666,0,0,0,26.4247265625,41.25220559178214,1004.7513770024717,70.99833699869188
24.691044092178345,0,0,0,26.4278515625,41.19432395116987,1004.7512546726413,70.99936244797804
25.70417070388794,0,0,0,26.4298046875,41.15961315397627,1004.7475012850182,71.03082586661449
26.717195510864258,0,0,0,26.4315625,41.11324908548615,1004.7503523350986,71.00692643925709
27.730361700057983,0,0,0,26.4337109375,41.08439466079431,1004.7486459929918,71.02123014465178
28.743433237075806,0,0,0,26.4356640625,41.04970640471229,1004.7362408882589,71.12521865419957
29.75652313232422,0,0,0,26.43625,41.014873591392934,1004.7285395904072,71.18977699454622
30.769591808319092,0,0,0,26.4372265625,40.98009139611374,1004.7232021518522,71.23451984072997
31.782662391662598,0,0,0,26.4378125,40.99760071410021,1004.7241524704907,71.2265534659604
32.79571461677551,0,0,0,26.4391796875,41.03846316024463,1004.7332912160424,71.14994508108913
33.80878567695618,0,0,0,26.439375,41.07920575790117,1004.7266866545016,71.20530982156659
34.82181000709534,0,0,0,26.4391796875,41.114095713947776,1004.7246395480204,71.22247037242353
35.83486890792847,0,0,0,26.438203125,41.125626005429886,1004.7230556856339,71.23574764502042
36.8481068611145,0,0,0,26.4372265625,41.11387862367465,1004.7214718238013,71.24902492992628
37.8611581325531,0,0,0,26.43625,41.0730407997819,1004.7198879625229,71.26230222713127
38.874356508255005,0,0,0,26.4337109375,40.99714587129683,1004.7209608813481,71.25330809030356
39.88744616508484,0,0,0,26.4315625,40.95039407414781,1004.7122854360996,71.32603342497767
40.90073800086975,0,0,0,26.4294140625,40.90365587599461,1004.7018797235223,71.41326407730469
41.91387987136841,0,0,0,26.427265625,40.862741407181446,1004.7053164647609,71.38445393866392
42.92698335647583,0,0,0,26.424921875,40.83343375547264,1004.6980546238221,71.445329911619
43.940114974975586,0,0,0,26.4227734375,40.78672968638388,1004.6876490049,71.53256077926191
44.953224182128906,0,0,0,26.4208203125,40.76328574321717,1004.681020766732,71.58812604062373
45.96644473075867,0,0,0,26.4200390625,40.739974574519415,1004.6797537022388,71.59874801767444
46.979522705078125,0,0,0,26.4200390625,40.71675292473318,1004.6745628623986,71.64226365988712
47.992716550827026,0,0,0,26.4192578125,40.722471869582705,1004.6732958046821,71.65288563541706
49.00582408905029,0,0,0,26.4190625,40.716645238225944,1004.6712487632394,71.67004637944262
50.018840312957764,0,0,0,26.4184765625,40.710775748177156,1004.6737590228851,71.64900239162802
51.031962394714355,0,0,0,26.4176953125,40.69908048942136,1004.6707616903134,71.67412961008594
52.04509449005127,0,0,0,26.4165234375,40.68734304459623,1004.6654005653453,71.71907310860064
53.058271646499634,0,0,0,26.4159375,40.6698676334029,1004.6731016194701,71.65451352636228
54.071247816085815,0,0,0,26.414375,40.652286571848954,1004.6757582894627,71.63224218711014
55.08432722091675,0,0,0,26.412421875,40.61145801975096,1004.6760511394193,71.62978717651575
56.09751224517822,0,0,0,26.4118359375,40.57659006943715,1004.6854823864219,71.55072375146133
57.11062669754028,0,0,0,26.4118359375,40.559191107176275,1004.6837521277408,71.56522870006175
58.12377619743347,0,0,0,26.41125,40.55332746487845,1004.6862623305954,71.54418540038787
59.136926889419556,0,0,0,26.410859375,40.53588807439298,1004.6908195565579,71.50598179531292
60.15002775192261,0,0,0,26.4102734375,40.541622303977014,1004.6950600024819,71.47043390972254
