Time,Latitude,Longitude,Temperature,Humidity,Pressure,Altitude,VOC,PM1,PM25,PM10,counts
1712791930.28,0,0,25.641249999999996,44.5337704563332,1005.4100096377757,65.47870913575971,12887828.0,2.6,4.6,4.6,26.2
1712791935.27,0,0,25.641249999999996,44.5337704563332,1005.4100096377757,65.47870913575971,12887828.0,2.6,4.6,4.6,25.6
1712791940.28,0,0,25.699374999999996,44.7526623399386,1005.408707829245,65.48961693022757,12887828.0,2.2,5.2,5.2,33.2
1712791945.26,0,0,25.7971484375,44.81066574660786,1005.3851349711391,65.68711643676174,12887828.0,2.2,5.2,5.2,26.0
1712791950.28,0,0,25.889609375,44.76029797540001,1005.4065356998929,65.5078143962716,12887828.0,3.8,6.8,6.8,27.0
1712791955.25,0,0,25.964921874999998,43.974179081343756,1005.4045605677935,65.52436256824397,12887828.0,3.8,6.8,6.8,25.8
1712791960.28,0,0,26.042226562499998,43.56657821494652,1005.4008592860358,65.55537284281208,12887828.0,4.0,6.4,6.4,27.8
