Time,Latitude,Longitude,counts
1714176941.97,0,0,1006.1
1714176951.96,0,0,113.9
1714176962.02,0,0,110.4
1714176972.0,0,0,106.5
1714176982.02,0,0,115.3
1714176992.01,0,0,114.1
1714177002.01,0,0,113.7
1714177011.97,0,0,113.9
1714177022.01,0,0,107.0
1714177031.97,0,0,106.3
1714177041.97,0,0,111.4
1714177051.97,0,0,112.1
1714177061.97,0,0,114.7
1714177071.97,0,0,112.1
1714177081.98,0,0,108.9
1714177091.97,0,0,108.2
1714177101.98,0,0,111.6
1714177111.95,0,0,111.6
1714177122.02,0,0,107.8
1714177131.98,0,0,112.2
1714177142.02,0,0,111.1
1714177152.03,0,0,109.7
1714177162.01,0,0,109.0
1714177172.01,0,0,107.0
1714177182.01,0,0,110.6
1714177191.98,0,0,118.7
1714177202.01,0,0,112.8
1714177212.01,0,0,106.4
1714177221.98,0,0,108.7
1714177231.97,0,0,116.5
1714177241.97,0,0,118.4
